Job Title,Median Salary (USD),Automation Risk (%),Remote Work Ratio (%),Required_Skills,Skills_Count
"teacher, secondary school",0.4380460155031326,0.2909387033212561,-0.7176097475483457,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
purchasing manager,-0.5229463057012409,0.1003592387713693,-0.4742226726297695,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"engineer, control and instrumentation",-1.3384041784877831,1.2800043916057042,0.908423050843844,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
catering manager,1.515315945310716,-1.3578518832316868,0.5497291914957579,No O*NET skills found,0
records manager,-1.2716136003454708,-0.0345765864938789,-1.5219953994069022,No O*NET skills found,0
printmaker,-1.2730927595839905,-0.6602197557005323,1.2760928874229691,No O*NET skills found,0
ambulance person,1.1271517232068995,-1.7355330848761703,-0.755930265727015,No O*NET skills found,0
international aid/development worker,1.4354236197678818,0.3347580692579088,0.9691835121001122,No O*NET skills found,0
proofreader,0.0383867790891246,1.5763067707964042,-0.5225548577199832,No O*NET skills found,0
"journalist, magazine",-1.7382401003275323,-0.5207628847434073,1.4397318569426931,No O*NET skills found,0
land,0.0675538231857307,-1.0392920483271315,-0.8101313590067547,No O*NET skills found,0
planning and development surveyor,-1.0846263681204458,0.7447821362365882,-1.2382164269486475,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
conference centre manager,-0.9600329204662597,1.4438053547498588,-1.1374092980462018,No O*NET skills found,0
"conservation officer, nature",1.2300878385605147,-0.9436545433066594,1.6558457702746483,No O*NET skills found,0
paramedic,0.6290019859836512,1.6392536377371516,-1.1108265962465842,No O*NET skills found,0
retail manager,1.5624482356321772,1.5811755892338102,1.7311058870579812,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"nurse, mental health",0.0040400622484374,1.2758311186593567,-0.5784821004672306,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
personnel officer,-0.1089746779991532,1.5105777218914251,0.1516791242884976,No O*NET skills found,0
recycling officer,-0.4675156123905526,-1.0139046379035157,-0.8840105562160814,No O*NET skills found,0
"therapist, occupational",-1.153605462613503,-1.000689273573414,-1.3466186135081268,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
comptroller,-1.6208762250772533,0.475953803942679,-1.2540970020497175,No O*NET skills found,0
"surveyor, building",-0.1968913697606979,0.7183514075763852,-0.936830729921815,No O*NET skills found,0
"secretary, company",1.205189432981514,1.554049315082549,1.0085397199592865,No O*NET skills found,0
archivist,0.8147663690778922,-0.0119713580344944,1.0996804118436891,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
insurance underwriter,-1.2785310672440402,1.2038421603348557,1.5930139296573709,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
financial controller,1.4463234831703164,-1.2323059220957215,0.2507601037234359,No O*NET skills found,0
colour technologist,0.1212778166520526,0.1966922892828997,-0.1970030681480438,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
secretary/administrator,1.6877725448747478,0.2749411570269225,-0.936140270134812,No O*NET skills found,0
best boy,-1.040382070826962,-0.5391948402564438,-1.714633679980754,No O*NET skills found,0
animal nutritionist,-0.5850593696778933,1.6768130942542825,-0.1821581827274781,No O*NET skills found,0
building control surveyor,1.3330672534674783,1.052908788775274,0.4872425807719815,No O*NET skills found,0
interior and spatial designer,1.64111654964011,0.0207192800452306,0.1389056182289413,No O*NET skills found,0
theatre director,-0.2177042154704752,-1.1244963709817344,0.1437388367379626,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
paramedic,-0.2105063185787483,0.945447010406816,0.0878115939907154,No O*NET skills found,0
architectural technologist,1.1957774468484754,1.2247085250665952,0.1067992381332993,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Active Learning,5
lexicographer,0.9520314746094152,-0.595881797777669,-1.0756131471094286,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"merchandiser, retail",0.1612863133442281,-0.4303419709058697,0.4789570633279448,No O*NET skills found,0
industrial/product designer,1.2467468331592124,0.363275434391286,-0.207014735059588,No O*NET skills found,0
insurance broker,1.6304936290184833,-0.2846251905292229,-1.0114003869181447,No O*NET skills found,0
homeopath,1.4888389949412162,1.4792781747938155,-0.258108759297814,No O*NET skills found,0
"therapist, occupational",1.1474781027938317,1.1923656597323988,0.2738905065880382,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"education officer, environmental",-0.9191337316196516,-1.1481449176777057,-1.0079480879831293,No O*NET skills found,0
training and development officer,0.7375420515839486,-1.5053075273359788,0.3722810262359731,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
paediatric nurse,1.67897924833283,0.4130069370019317,-0.6223262969419244,No O*NET skills found,0
sport and exercise psychologist,1.6925683336592836,-0.5124163388507115,0.28562832296709,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Active Learning,5
software engineer,0.4899473593144458,0.3531900247709454,1.4535410526827537,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
minerals surveyor,0.887978358161966,-1.3766316114902524,-0.5325665246315276,No O*NET skills found,0
newspaper journalist,-0.4332813581481575,0.858851596770097,1.6572266898486545,No O*NET skills found,0
tourist information centre manager,-0.0892908172877352,-0.0084936305792046,1.7097016336608863,No O*NET skills found,0
"programmer, applications",0.6718691249998573,1.476495992829584,1.5909425502963614,No O*NET skills found,0
fine artist,-0.2418816398960834,1.3586010320952562,-1.244430565031675,No O*NET skills found,0
animal technologist,0.4007107576783719,-1.1551003725882854,0.6191204000895644,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Active Learning,5
general practice doctor,-1.6490802173631611,1.0626464256500854,-0.3254285885306118,No O*NET skills found,0
"psychologist, counselling",-0.3823009289983116,-0.5670166598987629,-1.5903509183202045,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
child psychotherapist,-0.7761606406730008,-0.9446978615432464,1.468731167996821,No O*NET skills found,0
purchasing manager,0.7931276352431891,-1.030249956943378,0.1465006758859748,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
further education lecturer,-1.4685498494054574,-1.472269116510725,-1.674587012334577,No O*NET skills found,0
research scientist (life sciences),0.8351903906106288,-1.3296822908438386,-0.5729584221712061,No O*NET skills found,0
"runner, broadcasting/film/video",-1.4554053836536471,-1.4141910680073833,0.9653859832715954,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Monitoring,5
radiation protection practitioner,1.6844562059297608,1.3158249843951904,1.6969281276013295,No O*NET skills found,0
mental health nurse,1.2949075605229374,1.4803214930304027,-1.207836196320513,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
social researcher,-1.6593901606763628,1.5258797226947003,-0.5760654912127199,No O*NET skills found,0
"surveyor, rural practice",1.0727082015923308,0.9520546925718666,1.6520482414461315,No O*NET skills found,0
dramatherapist,0.2104275285804023,-1.356460792249571,-1.335571256916078,No O*NET skills found,0
curator,0.7587373282481252,-1.3728061112894334,0.5331581566076845,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
counsellor,-0.8197574788734748,-0.5405859312385597,0.6488101709306957,No O*NET skills found,0
"copywriter, advertising",0.8819658228682588,-0.239414733610454,-1.5430544229104952,No O*NET skills found,0
"administrator, charities/voluntary organisations",1.223427844173798,-1.072330459152386,-0.6230167567289275,No O*NET skills found,0
associate professor,1.2200487354065082,0.908930872126272,1.6555005403811471,No O*NET skills found,0
environmental manager,-1.5625217948119985,-1.1996152840159962,0.6774642520913223,No O*NET skills found,0
purchasing manager,0.1467274923834054,-0.0126669035255524,0.049491075812046,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
architectural technologist,-0.9463758344989782,-0.3385299660862163,0.4092206248406364,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Active Learning,5
art therapist,0.7065038274604606,-0.920353769356217,-0.2342878966462088,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
corporate treasurer,-0.4166517142534072,0.794513638847234,-0.9195692352467388,No O*NET skills found,0
music tutor,1.4996542934441597,0.1459174684356671,0.6305129865751147,No O*NET skills found,0
event organiser,-0.7755149251861659,0.1806947429885662,-0.3264642782111162,No O*NET skills found,0
energy engineer,0.1984027485940172,-0.6397011637143218,0.057431363362581,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
multimedia specialist,-1.0690298108844258,1.291480892208161,-0.276405943653395,No O*NET skills found,0
archaeologist,-1.4213861741728444,0.109401330155123,0.0771094672921681,No O*NET skills found,0
"investment banker, operational",-0.2164499814285399,0.9158863270368516,1.6009542172079054,No O*NET skills found,0
insurance claims handler,-1.1093076947306502,-0.4306897436513986,1.070681100789561,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"civil engineer, contracting",1.5949301656686248,-0.2428924610657439,0.9833379377336746,No O*NET skills found,0
quantity surveyor,-0.2201737430164356,0.4060514820913518,0.1931067115086809,No O*NET skills found,0
recruitment consultant,1.4929283326238187,0.7145259073755663,1.0907044346126498,No O*NET skills found,0
accounting technician,-1.1208570514332985,-0.745076305609606,1.5032541573469735,No O*NET skills found,0
management consultant,-0.8800205766983754,0.5395962163744842,1.7107373233413912,No O*NET skills found,0
audiological scientist,-0.2853125449088964,1.265050163547958,0.2493791841494298,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
insurance claims handler,-1.600115978153757,1.6406447287192674,1.45043398364124,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
clinical research associate,-1.5342782807861215,1.1259410653363615,0.2176180339472893,Reading Comprehension + Active Listening + Writing + Speaking + Science,5
building services engineer,1.3878682143479364,0.907887553889685,0.0204917647579177,No O*NET skills found,0
it technical support officer,-0.4409843196285971,1.6663799118884124,1.4853022028848943,No O*NET skills found,0
civil service fast streamer,0.5366614747549194,1.3151294389041324,-0.8066790600717395,No O*NET skills found,0
database administrator,1.4240582135167033,-0.7795058074169761,-0.3437257728861925,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
recycling officer,0.1116493327522752,-0.9366990883960796,-1.3141670035189832,No O*NET skills found,0
warden/ranger,0.926997648950817,-0.3573096943447817,-0.9855081449055302,No O*NET skills found,0
recycling officer,1.188265700845235,0.4057037093458228,-0.3924031878699078,No O*NET skills found,0
"engineer, mining",0.9398956850298842,-1.4785290259302466,0.2169275741602861,No O*NET skills found,0
community education officer,0.5422107920081158,1.0351723787532954,-0.9050695797196744,No O*NET skills found,0
medical illustrator,1.2791369332704394,-0.2648021440340704,0.4454697636582968,No O*NET skills found,0
pharmacologist,-0.1250129487995251,-0.5715377055906399,-1.5758512627931405,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
housing manager/officer,-0.6384910185088611,1.4490219459327935,-0.2501684717472788,No O*NET skills found,0
environmental health practitioner,1.4851184299646416,0.3375402512221407,-1.4187716612499457,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
structural engineer,0.5625534452526822,0.7653007282227987,-1.3773440740297629,No O*NET skills found,0
adult nurse,0.6206919589532572,1.175672567947007,0.0577765932560825,No O*NET skills found,0
geophysical data processor,-0.7772817794435722,-1.3675895201064987,-1.4964483872877892,No O*NET skills found,0
hydrologist,0.5966877327410398,-0.8838376310756731,-1.0783749862574408,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
armed forces operational officer,-1.531087772086769,-1.0465952759832406,-1.092874641784505,No O*NET skills found,0
"engineer, materials",-0.9958140439869728,-0.6108360258354156,0.0070277989113581,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
quantity surveyor,0.3292223232983569,0.5552459899232889,-0.426580947326559,No O*NET skills found,0
medical laboratory scientific officer,-0.2187079514252582,-1.5244350283400732,0.4585884996113546,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
restaurant manager,-1.041672048795486,0.790340365900886,0.7351176443060773,No O*NET skills found,0
administrator,-1.3092789809393788,-0.8076753998048243,0.989897305710204,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"programmer, applications",1.0179159587427482,0.2693767930984586,-1.6939198863706624,No O*NET skills found,0
chief marketing officer,1.628959546185449,1.0289124693337732,-0.5539707780286223,No O*NET skills found,0
"designer, industrial/product",1.17090897317548,-0.3837404230049852,-0.4493661202976596,No O*NET skills found,0
fast food restaurant manager,1.652317475708773,1.4660628104637143,-0.2418829543032424,Active Listening + Service Orientation,2
orthoptist,-0.7365935669441478,-0.6623063921737063,-0.773536990295593,Reading Comprehension + Active Listening + Writing + Speaking + Science,5
theatre stage manager,-0.954494355451143,1.2034943875893267,-1.135683148578694,No O*NET skills found,0
"engineer, structural",-1.1768122796016542,0.1737392880779862,0.3809117735735112,No O*NET skills found,0
interpreter,-1.4130991046237558,-0.8156741729519911,-1.5251024684484158,No O*NET skills found,0
accounting technician,0.0683358305552506,0.7687784556780889,1.4880640420329063,No O*NET skills found,0
community development worker,-1.6009796444124762,-0.9346124519229057,1.1500839762949124,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
colour technologist,-0.431400007085255,0.7979913663025237,1.7003804265363454,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
archivist,-0.4105031776780445,0.0388034628127382,0.6484649410371944,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
retail buyer,0.2026777803342649,-1.135972871584191,0.9201608672228954,No O*NET skills found,0
higher education lecturer,-1.346919079243748,-0.9040084503163546,-0.0944697897780905,No O*NET skills found,0
regulatory affairs officer,1.2148347717409838,-1.5077419365546818,0.6705596542212922,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
adult nurse,-1.6132990938424483,-0.4195610157944709,-1.052827974138328,No O*NET skills found,0
radio producer,-0.2113179672532442,-0.7395119416811421,1.5329439281881048,No O*NET skills found,0
financial risk analyst,0.6886754543203482,-1.3289867453527808,-0.0243881213972805,No O*NET skills found,0
commercial horticulturist,1.3900279611967918,0.1629583329665877,-1.1091004467790766,No O*NET skills found,0
jewellery designer,0.5809976019736238,-0.6581331192273584,0.8314367845930033,No O*NET skills found,0
"designer, interior/spatial",-0.8360956499359589,1.1158556557160209,0.7955328756688443,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"psychologist, sport and exercise",-0.0002003879693378,-1.4507072062879274,1.0012898921957545,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Active Learning,5
"engineer, drilling",-1.3343523283379448,-1.5887729862629365,-1.1705513678223485,No O*NET skills found,0
special effects artist,0.3118714076491853,0.3444957061327206,-0.4279618669005651,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"scientist, audiological",1.0958211544480578,1.2101020697543774,-1.263418209174259,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
optometrist,0.3590629805805994,0.5976742648778256,0.4440888440842907,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"surveyor, hydrographic",-0.977910114579274,0.5736779454363253,0.6584766079487384,No O*NET skills found,0
fashion designer,-1.017771567150685,-0.5357171128011539,-1.5240667787679114,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"conservator, museum/gallery",1.2433531943404637,1.1895834777681669,1.6258107695400157,No O*NET skills found,0
clothing/textile technologist,-0.8708128830888489,-1.0469430487287696,1.1424889186378788,No O*NET skills found,0
"pharmacist, community",0.5728575765453001,-0.5068519749222478,-0.068577547765476,No O*NET skills found,0
advertising copywriter,1.272598410113919,-1.499395390661986,-0.0640895591499563,No O*NET skills found,0
publishing copy,0.5128176603108083,1.5039700397263744,-1.6376474137299135,No O*NET skills found,0
government social research officer,0.6756434511668301,1.03691124248094,1.620632321137493,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
sales promotion account executive,1.689589673110202,-1.396106885239876,0.8953043148907855,No O*NET skills found,0
"designer, television/film set",-1.2719719114144483,-0.9008784956065936,0.68367839017435,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Monitoring,5
nature conservation officer,-1.2972114826017045,0.90962641761733,-1.655254138298491,No O*NET skills found,0
"surveyor, mining",0.4928289591197817,1.3273014849976468,0.0329200409239726,No O*NET skills found,0
"doctor, hospital",0.8430924137960556,-1.1710979188826192,-0.0133407648052317,No O*NET skills found,0
health and safety inspector,-1.1640543132186516,-1.137016189820778,0.1986303898047055,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
therapeutic radiographer,-1.1250114837464371,0.0269791894647524,1.650322091978624,No O*NET skills found,0
"engineer, manufacturing systems",0.4351734243297015,-0.9572176803822902,-0.3692727850053055,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"engineer, site",0.1833548461010868,1.259833572365023,1.182880816177557,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"engineer, water",-0.0889403524465457,1.3123472569399006,0.5946090776509563,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
paramedic,0.0327311018592487,-0.7144723040030548,-1.586208159598186,No O*NET skills found,0
armed forces operational officer,1.4528869980153458,1.110986837278615,1.6506673218721255,No O*NET skills found,0
"engineer, communications",-0.6968056364331189,-0.4713791548782906,-0.0523517427709043,No O*NET skills found,0
minerals surveyor,0.5391176346535378,-0.3820015592773401,0.2542124026584512,No O*NET skills found,0
printmaker,-0.6840226783616071,-0.7325564867705624,0.2811403343515701,No O*NET skills found,0
"surveyor, commercial/residential",-1.6469948643777752,-1.0528551854027624,0.4865521209849784,No O*NET skills found,0
air broker,1.1256795383930802,0.3069362496155895,0.1965590104436962,No O*NET skills found,0
veterinary surgeon,-1.6918130987038869,1.7063737776242465,-0.7659419326385595,No O*NET skills found,0
advertising account executive,-0.523012853336923,0.4769971221792657,0.3156633237017227,No O*NET skills found,0
"engineer, maintenance",1.5615720735292036,-0.4317330618879857,-1.040054468078771,No O*NET skills found,0
ecologist,-1.4355861028626318,-1.2681265148852074,0.5010517765120424,Reading Comprehension + Active Listening + Writing + Speaking + Science,5
accommodation manager,-1.1940455018340088,-1.7330986756574671,1.5688478371122638,No O*NET skills found,0
"production designer, theatre/television/film",-1.3189612260295542,1.3439945767830386,-1.0262452723387103,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Monitoring,5
environmental education officer,1.7003305777496758,0.6098463109713401,0.9643502935910908,No O*NET skills found,0
race relations officer,0.1023434159948862,-0.2171572778965988,0.0525981448535596,No O*NET skills found,0
"designer, television/film set",-0.4052648035260697,-0.7871568078186139,-0.6699680222451351,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Monitoring,5
phytotherapist,-1.6286872901405471,1.1405475206485791,1.5564195609462088,No O*NET skills found,0
"solicitor, scotland",-1.144334127378586,1.7275879151015148,-0.2360140461137163,No O*NET skills found,0
teaching laboratory technician,1.249523235391985,0.7482598636918784,1.4000304191900173,Reading Comprehension + Critical Thinking + Monitoring + Operations Monitoring + Operation and Control,5
occupational hygienist,-1.2284323216167228,1.4319810814018732,1.6337510570905505,No O*NET skills found,0
youth worker,1.1529980693430806,-0.3006227368235565,-0.6420044008715114,No O*NET skills found,0
claims inspector/assessor,1.2844261626025208,-1.5126107549920875,-1.551339940354532,No O*NET skills found,0
chiropractor,0.0977254750402077,0.2704201113350456,0.9847188573076808,Reading Comprehension + Active Listening + Writing + Speaking + Science,5
"designer, graphic",-0.2477817125914982,-1.2987305164917584,0.123025043127871,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
trade union research officer,0.5984580742107963,0.5135132604598099,-0.9458067071528546,No O*NET skills found,0
public librarian,0.5542268539636254,-0.1423861376078657,-1.199895908769978,No O*NET skills found,0
research scientist (life sciences),-0.8466081421664978,0.7541720003658713,-1.5972555161902349,No O*NET skills found,0
optometrist,-1.1963639168447964,1.2101020697543774,-1.5095671232408474,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"teacher, secondary school",0.2101328591368151,0.2526837013130671,0.1962137805501948,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
water quality scientist,-1.6464924151983251,0.2457282464024872,1.4062445572730444,No O*NET skills found,0
"engineer, maintenance",1.5550492428282592,-0.3197502378276508,1.656881459955153,No O*NET skills found,0
"scientist, clinical (histocompatibility and immunogenetics)",0.1585343215979061,0.5437694893208322,0.9008279931868104,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
financial controller,0.5806706758157979,1.4225912172725903,0.0460387768770307,No O*NET skills found,0
architect,-0.0114332801512109,0.1799991974975081,-0.7693942315735747,No O*NET skills found,0
"clinical scientist, histocompatibility and immunogenetics",0.2051165041711328,1.156892839688442,1.4148753046105826,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"therapist, horticultural",-0.2955815134769834,1.5084910854182512,1.586799791574343,No O*NET skills found,0
health physicist,-0.2038094178613256,-1.4260153413553691,1.3693049586683814,No O*NET skills found,0
"conservator, furniture",-1.5527802671118702,1.5074477671816642,1.6330605973035477,No O*NET skills found,0
futures trader,-0.3454541715036003,1.2963497106455673,0.0215274544384223,No O*NET skills found,0
farm manager,0.428979553993787,0.9217984637108444,-1.1239453321996422,No O*NET skills found,0
"engineer, site",1.6087584156420929,-1.118932007053271,0.820734657894456,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
neurosurgeon,0.314616134369778,-0.0436186778776326,0.3733167159164777,No O*NET skills found,0
"engineer, technical sales",-0.7550755017988829,0.3476256608424814,-0.5225548577199832,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
tourism officer,1.592997959425616,-0.167425775285953,-0.0067813968287028,No O*NET skills found,0
broadcast presenter,0.138444491248725,0.0840139197315068,-1.1698609080353457,No O*NET skills found,0
architectural technologist,-0.4813179988724236,-0.1900310037453376,-0.6630634243751046,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Active Learning,5
biomedical scientist,1.0269481293306508,0.2982419309773647,0.7168204599504964,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
animator,1.714343068775643,-0.3861748322236881,1.3009494397550792,No O*NET skills found,0
futures trader,-1.3962227404552328,0.1556551053104789,0.3177347030627319,No O*NET skills found,0
applications developer,-0.6901468044505185,-1.631201261217473,-1.3535232113781572,No O*NET skills found,0
"producer, television/film/video",1.4902812478490302,-0.4080845151920144,-0.519793018571971,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Monitoring,5
horticultural consultant,0.3072639283315572,0.9155385542913228,1.592668699763869,No O*NET skills found,0
brewing technologist,-1.0755070172237895,-0.5788409332467487,-0.5529350883481176,No O*NET skills found,0
"conservation officer, historic buildings",0.2555052696255708,-0.2592377801056065,0.3546743016673953,No O*NET skills found,0
equality and diversity officer,-0.6051067722768141,-0.4310375163969278,-0.0965411691390997,No O*NET skills found,0
telecommunications researcher,-1.1396766646839394,-1.280646333724251,-1.1522541834667674,No O*NET skills found,0
"scientist, research (maths)",0.8065231802842096,-1.559560075638501,1.4034827181250324,No O*NET skills found,0
restaurant manager,1.259542868277037,0.1751303790601022,-1.7032410934952036,No O*NET skills found,0
"scientist, research (maths)",1.2639486704804157,0.7708650921512624,-0.074446455955002,No O*NET skills found,0
"designer, graphic",0.2131670244824698,1.010480513820737,0.7561766678096703,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"copywriter, advertising",-0.8039944072477354,-1.0886757781922485,-0.4769845117777817,No O*NET skills found,0
"scientist, biomedical",1.3516663005369722,0.579242309364789,0.5031231558730516,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
telecommunications researcher,-0.2828871887193709,-1.2232638307119676,-1.5144003417498686,No O*NET skills found,0
immunologist,-1.2162134201428465,0.6940073153893558,1.5398485260581354,No O*NET skills found,0
insurance account manager,-0.8922528458195939,0.1640016512031745,1.4818499039498791,No O*NET skills found,0
artist,-1.1479274091043807,0.6776619963494933,0.3498410831583739,No O*NET skills found,0
"psychologist, forensic",1.6969346141226933,1.469540537919004,-0.022661971929773,No O*NET skills found,0
science writer,1.0351927711294795,-1.6656307630248433,-0.6565040563985756,No O*NET skills found,0
broadcast journalist,0.8580798712749168,-0.813587536478817,0.4699810860969052,No O*NET skills found,0
occupational hygienist,1.6144434435759154,-0.9088772687537604,1.5395032961646342,No O*NET skills found,0
civil service administrator,1.6848848424477991,0.5594192628696364,1.0931210438671604,No O*NET skills found,0
site engineer,1.37153091508854,0.4877780772906648,1.254343404132373,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"optician, dispensing",0.5893021075844633,1.6875940493656814,-0.9948293520300714,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"geologist, engineering",0.9288638887602026,1.2167097519194283,0.6370723545516441,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"horticulturist, commercial",1.3597973173333917,0.3924883450157211,-0.0975768588196043,No O*NET skills found,0
personnel officer,0.96954396443081,1.6740309122900507,-1.5095671232408474,No O*NET skills found,0
"engineer, site",-0.8720569460947627,1.5985642265102598,0.8335081639540126,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
research scientist (maths),0.6147169111923143,1.2062765695535589,-1.6728608628670691,No O*NET skills found,0
"engineer, production",0.5687223239000874,1.619778363987528,0.9619336843365804,No O*NET skills found,0
radio producer,1.7170383933212752,-0.5513668863499586,-1.3328094177680658,No O*NET skills found,0
"buyer, retail",1.2644781455555791,-0.5165896117970595,-0.9527113050228851,No O*NET skills found,0
chemical engineer,0.9145398734309564,1.4128535803977789,-0.4645562356117267,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"designer, multimedia",-1.2155194648851677,1.4215478990360035,0.6957614364469032,No O*NET skills found,0
"journalist, newspaper",-0.7752426320218254,1.3332136216716397,-0.127611859554237,No O*NET skills found,0
theatre director,0.7596338324231412,1.0243914236418965,-0.0316379491608126,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
astronomer,-0.6516110737742208,0.939534873732823,-0.7072528507432999,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"biochemist, clinical",0.1590948909831915,0.6321037666851954,1.4842665132043895,No O*NET skills found,0
physiotherapist,-1.6959053423967814,-0.3027093732967302,0.065371650913116,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
wellsite geologist,-0.8090648140048452,0.0339346443753323,-0.2052885855920805,No O*NET skills found,0
site engineer,-0.9482734592195148,-0.4908544286279141,-0.8239405547468158,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"designer, exhibition/display",0.1806223246237196,-0.4727702458604065,-1.1560517122952845,No O*NET skills found,0
multimedia specialist,-1.6591823809405,-0.3489631484520861,1.4500887537477387,No O*NET skills found,0
youth worker,-1.562474426844242,0.5027323053484111,0.4230298205806976,No O*NET skills found,0
health and safety inspector,-0.8993068952018775,0.6550567678901087,0.7050826435714448,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
science writer,1.5363034422390294,1.3109561659577844,-1.232692748652623,No O*NET skills found,0
chartered public finance accountant,-0.9667295305826532,-0.0700494065378358,1.3378890383597426,No O*NET skills found,0
"therapist, horticultural",1.4369887969110386,0.5072533510402878,1.284723634760507,No O*NET skills found,0
scientific laboratory technician,0.5739897581549801,-1.2684742876307364,0.0736571683571527,Reading Comprehension + Critical Thinking + Monitoring + Operations Monitoring + Operation and Control,5
"scientist, clinical (histocompatibility and immunogenetics)",-0.0835412759254347,1.2827865735699366,1.012337248787803,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
art gallery manager,1.297072828791347,-0.2383714153738672,-0.5902199168462824,No O*NET skills found,0
geographical information systems officer,-0.1299520038914458,0.1083580119185362,1.586799791574343,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
